"Año","Actividad","Sector","Tipo de precios","Código Departamento (DIVIPOLA)","Departamento","Valor (miles de millones de pesos)"
"2,016","Industrias manufactureras","Secundario","PIB a precios constantes de 2015","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","16.81"
"2,016","Industrias manufactureras","Secundario","PIB a precios constantes de 2015","68","Santander","9,275.76"
"2,016","Industrias manufactureras","Secundario","PIB a precios constantes de 2015","70","Sucre","617.32"
"2,016","Industrias manufactureras","Secundario","PIB a precios constantes de 2015","73","Tolima","1,988.96"
"2,016","Industrias manufactureras","Secundario","PIB a precios constantes de 2015","76","Valle del Cauca","14,011.45"
"2,016","Industrias manufactureras","Secundario","PIB a precios constantes de 2015","97","Vaupés","0.4"
"2,016","Industrias manufactureras","Secundario","PIB a precios constantes de 2015","99","Vichada","4.44"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","91","Amazonas","16.92"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","5","Antioquia","4,960.23"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","81","Arauca","30.14"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","8","Atlántico","2,311.76"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","11","Bogotá D.C.","4,015.91"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","13","Bolívar","790.94"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","15","Boyacá","1,242.69"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","17","Caldas","654.79"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","18","Caquetá","23.26"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","85","Casanare","209.83"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","19","Cauca","395.44"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","20","Cesar","306.56"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","27","Chocó","31.85"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","23","Córdoba","524.24"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","25","Cundinamarca","2,638.9"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","94","Guainía","0.63"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","95","Guaviare","4.31"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","41","Huila","535.31"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","44","La Guajira","388.75"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","47","Magdalena","179.93"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","50","Meta","292.33"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","52","Nariño","152.03"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","54","Norte de Santander","279.87"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","86","Putumayo","15.55"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","63","Quindío","146.02"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","66","Risaralda","298.29"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","23.32"
"2,016","Industrias manufactureras","Secundario","PIB a precios corrientes","91","Amazonas","12.51"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","68","Santander","1,090.55"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","70","Sucre","132.61"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","73","Tolima","402.61"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","76","Valle del Cauca","2,497.78"
"2,016","Suministro de electricidad, gas, vapor y aire acondicionado; distribución de agua; evacuación y tratamiento de aguas residuales, gestión de desechos y actividades de saneamiento ambiental","Terciario","PIB a precios constantes de 2015","97","Vaupés","0.63"
