Año,Actividad,Sector,Tipo de precios,Código Departamento (DIVIPOLA),Departamento,Valor (miles de millones de pesos),Valor_winsorizado,Actividad_abreviada
2023,Construcción,Secundario,PIB a precios corrientes,94,Guainía,53.04,53.04,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,95,Guaviare,66.88,66.88,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,41,Huila,1599.76,1599.76,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,44,La Guajira,831.39,831.39,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,47,Magdalena,1143.0,1143.0,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,50,Meta,1419.23,1419.23,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,52,Nariño,1131.47,1131.47,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,54,Norte de Santander,1553.48,1553.48,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,86,Putumayo,298.67,298.67,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,63,Quindío,679.84,679.84,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,66,Risaralda,1504.91,1504.91,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",46.01,46.01,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,68,Santander,4122.17,4122.17,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,70,Sucre,892.55,892.55,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,73,Tolima,1675.41,1675.41,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,76,Valle del Cauca,3612.53,3612.53,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,97,Vaupés,31.39,31.39,Construcción
2023,Construcción,Secundario,PIB a precios corrientes,99,Vichada,75.14,75.14,Construcción
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,91,Amazonas,320.57,320.57,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,5,Antioquia,43520.0,21297.31799999997,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,81,Arauca,853.58,853.58,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,8,Atlántico,15393.72,15393.72,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,11,Bogotá D.C.,89151.18,21297.31799999997,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,13,Bolívar,9790.69,9790.69,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,15,Boyacá,7562.04,7562.04,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,17,Caldas,4761.09,4761.09,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,18,Caquetá,1147.06,1147.06,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,85,Casanare,3990.98,3990.98,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,19,Cauca,3525.27,3525.27,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,20,Cesar,3559.72,3559.72,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,27,Chocó,862.6,862.6,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,23,Córdoba,4132.75,4132.75,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,25,Cundinamarca,16221.55,16221.55,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,94,Guainía,90.81,90.81,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,95,Guaviare,220.14,220.14,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,41,Huila,4678.35,4678.35,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,44,La Guajira,2301.67,2301.67,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,47,Magdalena,4669.87,4669.87,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,50,Meta,6164.54,6164.54,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,52,Nariño,4997.17,4997.17,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,54,Norte de Santander,4890.2,4890.2,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,86,Putumayo,961.63,961.63,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,63,Quindío,2932.69,2932.69,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,66,Risaralda,5823.75,5823.75,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",1292.46,1292.46,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,68,Santander,14785.38,14785.38,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,70,Sucre,2345.53,2345.53,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,73,Tolima,6060.26,6060.26,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,76,Valle del Cauca,28503.46,21297.31799999997,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,97,Vaupés,98.51,98.51,"Comercio, transporte y turismo"
2023,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios corrientes,99,Vichada,101.45,101.45,"Comercio, transporte y turismo"
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,91,Amazonas,6.66,6.66,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,5,Antioquia,5531.18,5531.18,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,81,Arauca,43.16,43.16,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,8,Atlántico,1617.82,1617.82,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,11,Bogotá D.C.,15995.53,15995.53,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,13,Bolívar,946.13,946.13,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,15,Boyacá,554.84,554.84,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,17,Caldas,624.94,624.94,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,18,Caquetá,95.23,95.23,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,85,Casanare,105.96,105.96,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,19,Cauca,257.17,257.17,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,20,Cesar,343.98,343.98,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,27,Chocó,53.67,53.67,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,23,Córdoba,653.67,653.67,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,25,Cundinamarca,1963.51,1963.51,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,94,Guainía,0.79,0.79,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,95,Guaviare,8.14,8.14,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,41,Huila,455.52,455.52,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,44,La Guajira,120.3,120.3,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,47,Magdalena,437.3,437.3,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,50,Meta,470.61,470.61,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,52,Nariño,327.8,327.8,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,54,Norte de Santander,300.21,300.21,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,86,Putumayo,18.04,18.04,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,63,Quindío,214.24,214.24,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,66,Risaralda,568.29,568.29,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",20.77,20.77,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,68,Santander,2189.3,2189.3,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,70,Sucre,208.22,208.22,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,73,Tolima,745.5,745.5,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,76,Valle del Cauca,3367.79,3367.79,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,97,Vaupés,0.33,0.7100999999999998,Información y comunicaciones
2023,Información y comunicaciones,Terciario,PIB a precios corrientes,99,Vichada,5.11,5.11,Información y comunicaciones
